9_gourmet_neg_1	0.001
9_gourmet_neg_2	0.001
9_gourmet_neg_3	0.625
9_gourmet_neg_4	0.001
9_gourmet_neg_5	0.5
9_gourmet_neg_6	0.125
9_gourmet_neg_7	0.001
9_gourmet_neg_8	0.125
9_gourmet_neg_9	0.25
9_gourmet_neg_10	0.25
9_gourmet_neg_11	0.125
9_gourmet_neg_12	0.001
9_gourmet_neg_13	0.001
9_gourmet_neg_14	0.125
9_gourmet_neg_15	0.1875
9_gourmet_neg_16	0.125
9_gourmet_neg_17	0.001
9_gourmet_neg_18	0.125
9_gourmet_neg_19	0.25
9_gourmet_neg_20	0.375
9_gourmet_neg_21	0.4375
9_gourmet_neg_22	0.001
9_gourmet_neg_23	0.125
9_gourmet_neg_24	0.1875
9_gourmet_neg_25	0.001
9_gourmet_neg_26	0.25
9_gourmet_neg_27	0.875
9_gourmet_neg_28	0.125
9_gourmet_neg_29	0.001
9_gourmet_neg_30	0.625
