15_cell_neg_1	0.001
15_cell_neg_2	0.001
15_cell_neg_3	0.001
15_cell_neg_4	0.001
15_cell_neg_5	0.001
15_cell_neg_6	0.001
15_cell_neg_7	0.001
15_cell_neg_8	0.6
15_cell_neg_9	0.001
15_cell_neg_10	0.001
15_cell_neg_11	0.75
15_cell_neg_12	0.13366666666666668
15_cell_neg_13	0.001
15_cell_neg_14	0.001
15_cell_neg_15	0.001
15_cell_neg_16	0.45
15_cell_neg_17	0.2505
15_cell_neg_18	0.001
15_cell_neg_19	0.001
15_cell_neg_20	0.001
15_cell_neg_21	0.4
15_cell_neg_22	0.001
15_cell_neg_23	0.001
15_cell_neg_24	0.001
15_cell_neg_25	0.001
15_cell_neg_26	0.001
15_cell_neg_27	0.2505
15_cell_neg_28	0.001
15_cell_neg_29	0.001
15_cell_neg_30	0.5
15_cell_neg_31	0.001
15_cell_neg_32	0.30000000000000004
15_cell_neg_33	0.2505
15_cell_neg_34	0.001
15_cell_neg_35	0.2
15_cell_neg_36	0.001
15_cell_neg_37	0.001
15_cell_neg_38	0.001
15_cell_neg_39	0.001
15_cell_neg_40	0.3005
15_cell_neg_41	0.001
